Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
6.0606060606060606,70,High,High,Yes,35,58,Medium,Yes,0.2331002331002331,Low,Low,Private,Positive,3,No,Postgraduate,Moderate,Male,68
4.662004662004662,80,Low,Medium,Yes,42,86,High,Yes,0.2331002331002331,Low,Medium,Private,Positive,3,No,High School,Near,Female,67
3.4965034965034967,86,High,Medium,Yes,56,66,Low,Yes,0.0,Medium,High,Private,Positive,5,No,College,Near,Male,68
2.097902097902098,65,Low,Medium,Yes,49,89,Medium,Yes,0.4662004662004662,Low,Medium,Public,Positive,4,No,High School,Moderate,Male,61
3.7296037296037294,67,Medium,High,Yes,28,87,High,Yes,1.1655011655011656,High,High,Public,Positive,4,No,College,Near,Male,69
3.7296037296037294,70,Low,High,Yes,28,85,High,Yes,0.0,Medium,Medium,Private,Neutral,3,No,High School,Near,Male,64
4.895104895104895,99,High,Medium,Yes,49,91,Medium,No,0.6993006993006993,Medium,Medium,Public,Positive,4,No,College,Near,Male,74
4.195804195804196,76,Medium,Medium,No,56,88,Low,Yes,0.2331002331002331,Medium,Medium,Public,Neutral,4,No,College,Near,Female,66
5.594405594405594,84,Medium,Medium,No,42,82,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Negative,2,No,High School,Near,Male,68
3.7296037296037294,70,Medium,High,Yes,56,50,High,Yes,0.6993006993006993,High,Medium,Private,Neutral,3,No,Postgraduate,Far,Male,65
4.662004662004662,80,Medium,High,Yes,35,76,Medium,No,0.0,Low,Medium,Private,Negative,3,No,College,Near,Female,66
6.293706293706293,63,High,Low,No,49,80,Medium,No,0.4662004662004662,Medium,High,Public,Positive,2,No,High School,Near,Female,66
5.128205128205128,61,Medium,Low,No,49,98,High,Yes,0.6993006993006993,High,Low,Private,Neutral,2,No,College,Near,Female,65
4.662004662004662,79,Medium,Medium,No,56,83,Medium,Yes,0.6993006993006993,Low,Medium,Private,Neutral,4,No,College,Moderate,Male,67
3.7296037296037294,76,Low,Medium,Yes,35,79,Medium,Yes,0.0,Low,High,Public,Positive,4,No,Postgraduate,Moderate,Female,65
3.7296037296037294,65,Medium,Medium,No,35,77,Medium,Yes,0.2331002331002331,High,High,Public,Positive,3,No,High School,Moderate,Male,63
3.4965034965034967,88,High,Medium,No,56,55,Medium,Yes,0.2331002331002331,High,High,Private,Neutral,2,No,High School,Near,Male,67
3.9627039627039626,100,Medium,High,Yes,35,71,Low,Yes,0.4662004662004662,Low,Medium,Public,Neutral,4,No,High School,Near,Male,70
5.827505827505828,76,High,High,Yes,42,57,Low,No,0.0,Medium,Medium,Public,Positive,3,No,Postgraduate,Moderate,Male,68
4.428904428904429,85,Medium,Medium,Yes,63,53,High,Yes,0.2331002331002331,Medium,Medium,Public,Neutral,3,No,College,Far,Male,66
2.797202797202797,99,Medium,Medium,Yes,49,66,Low,Yes,0.6993006993006993,Medium,Low,Private,Negative,1,No,Postgraduate,Moderate,Female,67
7.226107226107226,93,Medium,Low,No,56,82,Low,Yes,0.4662004662004662,High,High,Private,Neutral,1,No,High School,Near,Male,72
5.128205128205128,79,High,High,Yes,56,93,Medium,Yes,0.0,Medium,Medium,Private,Negative,2,Yes,High School,Near,Female,68
2.797202797202797,89,Medium,High,No,56,91,Medium,No,0.2331002331002331,Low,High,Public,Neutral,2,No,High School,Near,Male,66
3.9627039627039626,65,Medium,Medium,No,49,65,Medium,Yes,0.0,High,Medium,Private,Neutral,4,No,High School,Moderate,Male,62
4.895104895104895,80,High,Low,Yes,42,52,Medium,Yes,0.2331002331002331,Low,Medium,Public,Negative,4,No,High School,Near,Male,65
6.993006993006993,71,High,Low,No,70,70,Low,Yes,0.6993006993006993,Medium,Medium,Public,Neutral,4,Yes,High School,Near,Female,67
3.0303030303030303,66,Medium,Medium,Yes,49,66,Low,Yes,0.6993006993006993,Medium,Medium,Public,Negative,2,No,College,Near,Female,62
6.0606060606060606,77,Medium,Low,Yes,49,69,Low,Yes,0.2331002331002331,High,Medium,Public,Neutral,3,Yes,High School,Near,Female,66
6.526806526806527,65,Medium,Medium,No,56,78,High,No,0.2331002331002331,High,Medium,Private,Positive,3,No,College,Near,Female,67
3.7296037296037294,88,Medium,Medium,Yes,42,52,Medium,Yes,0.4662004662004662,High,High,Public,Positive,3,No,High School,Near,Female,68
4.195804195804196,78,Medium,Medium,Yes,42,69,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Negative,4,No,Postgraduate,Moderate,Female,66
3.2634032634032635,81,High,High,No,63,78,Medium,Yes,0.0,Medium,Medium,Private,Positive,4,No,College,Near,Female,68
4.428904428904429,66,Low,Medium,No,42,72,Medium,Yes,0.4662004662004662,Low,Medium,Public,Negative,5,No,High School,Near,Male,62
4.662004662004662,66,Medium,High,No,56,83,Medium,Yes,0.2331002331002331,Low,Medium,Public,Neutral,2,Yes,College,Near,Male,64
5.594405594405594,83,High,Low,No,56,59,Medium,Yes,0.2331002331002331,Low,Medium,Public,Positive,3,No,High School,Near,Male,68
6.293706293706293,99,Low,Low,Yes,49,58,Low,Yes,0.4662004662004662,Medium,Medium,Private,Positive,2,No,Postgraduate,Moderate,Male,71
3.7296037296037294,64,Medium,Medium,No,49,65,Medium,Yes,0.4662004662004662,Medium,High,Public,Neutral,4,No,High School,Near,Male,63
1.8648018648018647,71,High,Medium,No,56,55,High,Yes,0.2331002331002331,Low,High,Public,Positive,2,No,College,Moderate,Male,62
4.662004662004662,95,High,Low,Yes,49,62,Low,Yes,0.2331002331002331,Low,Low,Private,Positive,3,No,College,Near,Male,69
5.128205128205128,63,Medium,Medium,Yes,28,54,Medium,Yes,0.0,Medium,Medium,Private,Positive,3,No,High School,Moderate,Male,62
4.895104895104895,95,Low,Medium,Yes,63,70,Medium,Yes,0.6993006993006993,High,Medium,Public,Positive,3,No,High School,Near,Female,71
4.195804195804196,81,Low,High,Yes,42,86,Medium,Yes,0.6993006993006993,Low,Medium,Public,Positive,4,No,College,Near,Male,69
4.895104895104895,76,Medium,Medium,Yes,49,64,Low,Yes,0.2331002331002331,Medium,High,Private,Positive,2,No,High School,Moderate,Male,66
6.75990675990676,72,Low,Medium,No,35,50,Low,Yes,0.0,Low,Medium,Public,Neutral,4,No,High School,Near,Female,64
5.128205128205128,72,Low,High,No,42,78,Low,No,0.2331002331002331,Low,High,Public,Neutral,3,No,Postgraduate,Near,Male,65
4.195804195804196,72,High,High,No,42,85,High,Yes,0.2331002331002331,High,High,Private,Positive,1,No,High School,Moderate,Male,68
3.9627039627039626,95,High,Medium,No,49,70,High,Yes,0.2331002331002331,Low,Medium,Public,Neutral,3,No,High School,Near,Male,69
4.428904428904429,89,High,Medium,Yes,42,65,Low,Yes,0.4662004662004662,Low,Medium,Public,Neutral,3,Yes,Postgraduate,Near,Male,68
6.993006993006993,87,Low,Medium,Yes,70,75,Low,Yes,0.6993006993006993,Low,Low,Public,Neutral,4,No,College,Near,Male,71
4.428904428904429,92,Low,Medium,No,49,55,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Neutral,5,No,High School,Far,Male,66
4.662004662004662,70,High,Low,No,56,82,Medium,Yes,0.4662004662004662,Low,High,Private,Positive,3,No,High School,Moderate,Male,65
3.9627039627039626,85,High,Medium,Yes,49,87,Medium,Yes,0.2331002331002331,Low,Medium,Private,Neutral,1,No,High School,Near,Female,68
6.293706293706293,78,High,High,No,56,85,Medium,Yes,0.0,High,Medium,Public,Positive,3,No,College,Near,Male,72
7.459207459207459,91,High,Medium,Yes,28,66,Medium,Yes,0.6993006993006993,Low,High,Public,Neutral,2,No,Postgraduate,Near,Female,75
5.361305361305361,72,High,Low,Yes,42,92,Low,Yes,0.4662004662004662,High,Medium,Public,Negative,3,No,College,Near,Male,67
4.662004662004662,86,Medium,Medium,No,42,97,Low,Yes,0.2331002331002331,Low,Medium,Private,Neutral,2,No,High School,Moderate,Male,67
4.662004662004662,95,Medium,Medium,No,42,65,High,Yes,0.4662004662004662,Low,Medium,Public,Neutral,3,No,College,Near,Female,70
1.3986013986013985,76,Medium,Medium,Yes,56,63,Medium,Yes,1.1655011655011656,Medium,Medium,Public,Neutral,3,No,College,Near,Male,64
5.594405594405594,63,Medium,Medium,Yes,56,85,High,Yes,0.2331002331002331,Low,Medium,Private,Positive,3,No,High School,Far,Female,65
4.895104895104895,81,Medium,Medium,Yes,49,85,Medium,Yes,0.2331002331002331,Low,High,Public,Negative,3,No,Postgraduate,Moderate,Male,68
5.361305361305361,74,High,High,No,49,76,Medium,Yes,0.2331002331002331,Medium,Low,Public,Neutral,2,No,College,Moderate,Female,67
3.7296037296037294,87,Low,Medium,Yes,70,96,Medium,No,0.2331002331002331,Low,High,Public,Positive,1,No,College,Moderate,Male,66
4.195804195804196,98,High,Medium,No,49,57,Low,Yes,0.0,High,Medium,Private,Neutral,1,No,Postgraduate,Moderate,Male,69
4.195804195804196,79,Low,High,No,28,74,Low,Yes,0.4662004662004662,Low,Medium,Public,Negative,1,No,High School,Near,Female,64
6.0606060606060606,79,Medium,High,Yes,56,52,High,Yes,0.2331002331002331,Medium,Medium,Public,Negative,3,Yes,Postgraduate,Near,Female,68
4.195804195804196,86,High,Medium,No,56,53,Low,Yes,1.1655011655011656,Low,High,Private,Negative,3,No,High School,Near,Male,68
7.459207459207459,64,Low,High,Yes,63,53,Low,No,0.2331002331002331,Low,Medium,Private,Positive,3,No,College,Near,Female,65
5.361305361305361,70,Medium,Medium,Yes,56,75,Medium,Yes,0.0,High,Medium,Public,Positive,2,No,High School,Moderate,Male,65
2.797202797202797,97,Low,Medium,Yes,42,79,Medium,No,0.2331002331002331,Medium,Medium,Public,Negative,2,No,High School,Near,Male,65
4.428904428904429,87,High,Medium,No,56,50,Low,Yes,0.0,High,High,Public,Neutral,2,No,High School,Near,Female,67
3.7296037296037294,61,High,Medium,Yes,49,82,Medium,Yes,0.4662004662004662,Low,Medium,Public,Negative,3,No,High School,Near,Female,63
1.6317016317016317,68,High,Medium,No,63,74,Medium,Yes,0.2331002331002331,Low,High,Public,Positive,3,No,High School,Near,Female,62
6.993006993006993,87,High,Medium,Yes,63,61,High,Yes,0.4662004662004662,Medium,High,Private,Neutral,4,No,High School,Moderate,Male,73
5.594405594405594,91,High,High,Yes,49,51,High,Yes,0.4662004662004662,Medium,Medium,Public,Neutral,3,No,High School,Moderate,Male,72
5.361305361305361,94,Low,Medium,No,56,58,High,Yes,1.1655011655011656,Low,Low,Public,Neutral,6,No,High School,Near,Female,71
4.895104895104895,72,Medium,Medium,No,63,80,High,Yes,0.6993006993006993,Low,Medium,Public,Neutral,4,No,High School,Near,Male,67
2.797202797202797,97,Medium,Low,Yes,49,83,Medium,Yes,0.0,Low,Medium,Public,Neutral,2,No,College,Moderate,Male,66
3.9627039627039626,82,Medium,High,Yes,70,82,High,Yes,0.2331002331002331,Medium,Medium,Private,Positive,2,No,High School,Moderate,Male,68
5.827505827505828,88,High,High,Yes,63,58,Low,Yes,0.0,Low,Medium,Public,Negative,4,No,Postgraduate,Near,Male,70
3.2634032634032635,84,Medium,Medium,Yes,42,96,Medium,No,0.4662004662004662,Low,Medium,Private,Neutral,2,No,Postgraduate,Far,Male,66
1.1655011655011656,65,Low,High,No,49,71,Medium,Yes,0.0,Low,Medium,Private,Negative,2,No,College,Far,Male,56
4.428904428904429,99,Medium,High,Yes,56,88,High,No,0.2331002331002331,Low,High,Public,Positive,3,No,High School,Far,Female,71
4.428904428904429,65,Low,High,No,70,58,Medium,Yes,0.4662004662004662,Medium,High,Private,Positive,3,No,Postgraduate,Moderate,Female,64
4.895104895104895,70,Medium,Medium,No,56,74,Low,Yes,0.4662004662004662,Medium,Medium,Public,Positive,3,No,Postgraduate,Far,Male,65
5.594405594405594,93,Medium,Medium,Yes,49,76,High,Yes,0.4662004662004662,Low,Medium,Public,Neutral,1,Yes,High School,Near,Male,70
5.594405594405594,85,High,Low,Yes,63,89,Medium,Yes,0.2331002331002331,Low,Medium,Public,Positive,2,No,Postgraduate,Moderate,Male,70
5.128205128205128,94,Low,High,Yes,49,81,Medium,Yes,0.4662004662004662,Medium,High,Public,Neutral,4,No,High School,Far,Male,71
6.293706293706293,81,High,High,Yes,42,70,Medium,Yes,0.0,Low,Medium,Public,Positive,5,No,High School,Far,Female,70
2.564102564102564,75,Low,High,No,56,64,Medium,Yes,0.6993006993006993,Low,Medium,Public,Neutral,3,Yes,College,Moderate,Female,62
5.361305361305361,97,Medium,Medium,Yes,42,99,Low,Yes,0.2331002331002331,Low,Medium,Private,Positive,3,No,High School,Near,Female,72
5.594405594405594,61,Medium,Medium,No,70,64,Low,Yes,0.0,Low,Medium,Private,Positive,3,No,High School,Near,Female,62
3.0303030303030303,94,Low,Medium,Yes,49,56,High,Yes,0.4662004662004662,Low,High,Public,Neutral,4,No,College,Near,Male,67
2.564102564102564,69,Low,Medium,Yes,56,65,Low,Yes,0.0,Low,Medium,Public,Negative,2,No,College,Moderate,Male,58
3.7296037296037294,94,Low,Medium,Yes,42,66,Medium,Yes,0.6993006993006993,Medium,High,Public,Negative,4,No,College,Near,Female,69
3.7296037296037294,66,Medium,Low,No,63,56,Medium,Yes,0.0,Low,High,Private,Positive,4,Yes,College,Near,Female,60
5.827505827505828,83,High,High,Yes,49,85,High,Yes,0.4662004662004662,Low,Medium,Public,Negative,4,No,College,Near,Male,72
3.7296037296037294,96,Medium,Medium,No,49,81,Medium,Yes,0.0,Low,Low,Public,Negative,3,No,High School,Moderate,Male,66
3.4965034965034967,79,Medium,High,Yes,49,66,Medium,Yes,0.4662004662004662,Low,Medium,Public,Positive,3,No,College,Far,Female,66
3.7296037296037294,90,Medium,High,Yes,35,100,Low,Yes,0.2331002331002331,High,Medium,Private,Negative,4,No,High School,Moderate,Male,69
6.293706293706293,92,Low,Medium,Yes,49,83,Low,Yes,0.4662004662004662,Low,Medium,Public,Positive,4,Yes,College,Moderate,Female,70
4.662004662004662,89,Low,Medium,Yes,56,85,Medium,Yes,0.4662004662004662,Medium,High,Public,Positive,1,No,Postgraduate,Near,Female,70
4.428904428904429,97,High,High,No,35,78,Low,Yes,0.0,Medium,Low,Private,Negative,3,No,College,Moderate,Male,70
4.428904428904429,78,Low,High,Yes,63,78,Medium,Yes,0.4662004662004662,Low,High,Public,Negative,2,No,College,Near,Female,67
6.526806526806527,67,High,Medium,Yes,49,51,Medium,Yes,0.4662004662004662,Medium,Medium,Public,Neutral,3,No,High School,Near,Female,67
3.7296037296037294,62,Low,Low,No,49,89,High,Yes,0.0,Medium,Medium,Public,Neutral,3,No,High School,Far,Female,59
6.526806526806527,70,Medium,Medium,Yes,28,96,Low,Yes,0.2331002331002331,Medium,Medium,Private,Positive,2,No,High School,Moderate,Male,67
4.895104895104895,66,High,Medium,Yes,49,56,Medium,Yes,0.2331002331002331,Low,Medium,Private,Neutral,4,No,Postgraduate,Moderate,Male,65
4.428904428904429,82,Medium,Medium,No,35,90,Medium,Yes,0.2331002331002331,High,Medium,Public,Negative,3,No,College,Near,Male,68
8.158508158508159,67,High,High,Yes,42,77,Low,Yes,0.2331002331002331,Low,Medium,Public,Positive,3,No,College,Near,Male,71
3.2634032634032635,62,Medium,Medium,No,35,64,Medium,Yes,0.4662004662004662,Low,Medium,Public,Neutral,3,No,College,Near,Male,61
4.195804195804196,61,Medium,Medium,Yes,42,96,Medium,Yes,0.0,Medium,Medium,Public,Negative,3,No,High School,Near,Male,63
3.0303030303030303,93,Medium,High,Yes,49,51,Low,Yes,0.2331002331002331,Low,High,Private,Neutral,3,No,High School,Near,Female,67
6.0606060606060606,84,High,Medium,No,49,64,Medium,No,0.2331002331002331,Medium,High,Public,Neutral,4,No,College,Near,Male,69
6.993006993006993,74,Medium,High,No,56,94,Low,Yes,0.0,Medium,Medium,Public,Positive,3,No,High School,Near,Male,70
6.993006993006993,96,Medium,Low,Yes,28,74,High,No,0.0,Low,Low,Public,Negative,3,No,High School,Moderate,Male,69
6.293706293706293,63,High,Medium,Yes,49,80,Medium,Yes,0.2331002331002331,Low,High,Public,Neutral,4,No,High School,Far,Female,66
4.428904428904429,99,Medium,Low,Yes,49,87,Low,Yes,0.2331002331002331,Medium,Medium,Public,Positive,4,No,High School,Moderate,Female,70
4.195804195804196,85,Medium,Medium,Yes,42,57,Low,Yes,0.4662004662004662,Medium,High,Public,Neutral,2,No,Postgraduate,Moderate,Male,67
2.331002331002331,67,High,High,No,42,61,Medium,Yes,0.0,Low,High,Private,Neutral,2,No,High School,Near,Female,61
7.459207459207459,87,Medium,High,Yes,63,100,Medium,Yes,0.4662004662004662,Medium,Low,Private,Neutral,2,No,Postgraduate,Moderate,Male,74
5.361305361305361,91,Medium,High,Yes,70,62,Low,Yes,0.2331002331002331,Medium,High,Private,Negative,3,No,College,Near,Male,70
3.9627039627039626,77,High,Medium,Yes,28,77,Low,Yes,0.0,Medium,Medium,Private,Positive,4,No,High School,Near,Female,66
6.526806526806527,94,Medium,High,Yes,42,65,High,Yes,0.2331002331002331,Low,High,Public,Positive,1,No,High School,Near,Female,73
3.2634032634032635,66,Medium,Medium,Yes,35,93,Medium,Yes,0.2331002331002331,Medium,Medium,Private,Negative,2,No,High School,Near,Male,62
5.128205128205128,71,Medium,Low,Yes,49,98,Low,Yes,0.4662004662004662,Low,High,Public,Neutral,2,No,High School,Moderate,Female,65
4.428904428904429,64,High,Medium,No,63,57,Low,Yes,0.0,Medium,High,Private,Neutral,3,No,High School,Near,Female,62
5.594405594405594,68,Low,Medium,Yes,56,80,Medium,No,0.2331002331002331,Low,Low,Public,Positive,4,No,Postgraduate,Moderate,Male,64
4.662004662004662,70,Medium,Medium,Yes,49,91,Medium,Yes,0.2331002331002331,Low,Medium,Public,Negative,2,No,High School,Far,Male,63
2.564102564102564,97,Medium,Medium,No,49,91,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Positive,4,No,High School,Near,Male,69
4.662004662004662,63,Medium,Medium,No,49,72,Low,Yes,0.6993006993006993,Low,High,Public,Negative,5,Yes,Postgraduate,Near,Male,63
6.0606060606060606,77,Medium,Medium,Yes,56,61,Medium,Yes,0.2331002331002331,Low,Medium,Public,Neutral,4,No,College,Moderate,Male,67
4.662004662004662,81,Medium,Low,No,56,69,Medium,Yes,0.2331002331002331,Medium,Medium,Private,Neutral,2,No,High School,Near,Female,65
5.827505827505828,96,Medium,High,No,56,88,Medium,Yes,0.0,Low,Medium,Private,Neutral,1,No,High School,Near,Male,71
3.2634032634032635,100,Medium,Medium,Yes,28,100,Medium,Yes,0.6993006993006993,Low,Medium,Public,Neutral,3,No,Postgraduate,Moderate,Female,71
4.662004662004662,90,Medium,Medium,No,49,78,High,Yes,0.0,Medium,High,Public,Positive,4,Yes,Postgraduate,Far,Male,69
3.7296037296037294,99,Medium,High,Yes,49,60,Medium,Yes,0.4662004662004662,Low,High,Private,Neutral,3,No,Postgraduate,Moderate,Male,71
5.594405594405594,91,Low,Medium,Yes,56,52,Medium,Yes,0.2331002331002331,Low,Medium,Public,Neutral,5,No,High School,Near,Male,68
4.662004662004662,99,Low,Medium,Yes,49,97,Medium,Yes,0.4662004662004662,Low,Medium,Public,Neutral,0,No,High School,Near,Male,70
5.594405594405594,88,Medium,High,Yes,56,74,Medium,Yes,0.0,Low,High,Private,Neutral,3,No,Postgraduate,Near,Male,71
6.293706293706293,63,Medium,Medium,Yes,42,86,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Positive,4,No,Postgraduate,Near,Female,68
5.594405594405594,76,Low,High,No,56,83,Medium,Yes,0.2331002331002331,High,Medium,Private,Positive,4,No,High School,Near,Female,69
5.128205128205128,86,Medium,Medium,Yes,63,95,Medium,Yes,0.9324009324009324,Medium,Low,Private,Positive,2,No,College,Near,Male,71
3.2634032634032635,74,High,Medium,No,35,63,Low,No,0.4662004662004662,Low,High,Private,Positive,3,No,College,Far,Female,63
4.662004662004662,71,Low,Medium,No,35,72,Medium,Yes,0.9324009324009324,Medium,Medium,Public,Positive,4,No,Postgraduate,Moderate,Male,66
3.9627039627039626,83,Medium,Medium,No,56,96,Medium,Yes,0.2331002331002331,Low,Medium,Public,Positive,3,No,College,Moderate,Male,67
4.195804195804196,97,High,Low,Yes,49,79,Medium,Yes,0.6993006993006993,High,Medium,Private,Positive,3,No,High School,Far,Male,71
4.195804195804196,61,Low,Low,No,63,54,Medium,Yes,0.0,Medium,Medium,Public,Neutral,2,No,College,Near,Female,59
3.2634032634032635,91,High,Medium,Yes,49,60,Medium,Yes,0.0,High,Medium,Public,Neutral,2,No,High School,Near,Male,67
1.8648018648018647,89,High,High,No,56,62,Medium,Yes,0.4662004662004662,Medium,Medium,Public,Positive,4,Yes,High School,Moderate,Male,66
3.7296037296037294,99,Low,High,Yes,42,100,High,Yes,0.2331002331002331,High,High,Public,Positive,3,No,High School,Far,Female,72
4.895104895104895,97,High,High,No,56,61,Low,Yes,0.0,Low,High,Public,Neutral,3,Yes,Postgraduate,Near,Female,70
2.797202797202797,90,Medium,Medium,Yes,56,93,Low,Yes,0.6993006993006993,High,Medium,Public,Neutral,3,No,High School,Near,Female,68
4.662004662004662,81,Low,Medium,No,42,54,Low,Yes,0.0,Low,Low,Public,Positive,2,No,College,Moderate,Female,63
7.226107226107226,68,Medium,Medium,No,63,59,Medium,Yes,0.6993006993006993,High,High,Public,Neutral,2,No,Postgraduate,Near,Female,69
6.0606060606060606,82,Low,Medium,No,28,94,Low,Yes,0.0,Low,Low,Private,Positive,3,No,High School,Near,Male,67
6.993006993006993,91,Medium,High,Yes,49,95,Low,Yes,0.2331002331002331,Medium,High,Public,Positive,3,No,College,Near,Female,75
5.128205128205128,96,Low,Low,Yes,35,59,Medium,Yes,0.0,Medium,High,Private,Positive,2,No,High School,Far,Female,67
